idsubproduto,nome_produto,n_lacunas,lacunas
10628,BOBINA PRONTA 6 METROS EMP2,3,pagina_web;manual;fotos
10630,"TELHA TRAPEZIO 25MM X 1020MM X 0,5MM RAL 9006",3,pagina_web;manual;fotos
10634,CHAPA XADREZ 3/16 = 2 X 1.20 - EMP2,3,pagina_web;manual;fotos
10636,CHAPA XADREZ 3/16 = 3 X 1.20 - EMP2,3,pagina_web;manual;fotos
10638,"PERFIL I A572 GR 50 W 250 X 32,7 6M * EMP2",3,pagina_web;manual;fotos
10640,"PERFIL I A572 GR 50 W 150 X 13,0 6M * EMP2",3,pagina_web;manual;fotos
10642,"PERFIL I A572 GR 50 W 150 X 18,0 6M * EMP2",3,pagina_web;manual;fotos
10644,CHAPA COR 350 5/16 6000X1200,3,pagina_web;manual;fotos
10646,"TELA 2,45 X 6 Q 335",3,pagina_web;manual;fotos
10648,PERFIL U SIMPLES 45 X 1.50 MM (ABA 17) EMP2,3,pagina_web;manual;fotos
10650,"PERFIL U SIMPLES 2 X 2,0 MM ( ABA 25 ) EMP2",3,pagina_web;manual;fotos
10652,TUBO METALON 50 X 50 X 3 MM,3,pagina_web;manual;fotos
10654,TUBO GALV 38.10 X 3MM X 6MTS,3,pagina_web;manual;fotos
10658,MACACO HIDRAULICO TIPO GARRAFA 2TON,3,pagina_web;manual;fotos
10660,MACACO JACARE  2 TON,3,pagina_web;manual;fotos
10666,TUBO METALON 20 X 20 X 28 PROMO,3,pagina_web;manual;fotos
10668,"PERFIL H A572 GR 50 W 150 X 22,5 6M * EMP2",3,pagina_web;manual;fotos
10670,"PERFIL I A572 GR 50 W 250 X 17,9 6M * EMP2",3,pagina_web;manual;fotos
10672,"TELA ALAMBRADO 5X5CM FIO 1,65MM 0,50CM  DE ALTURA",3,pagina_web;manual;fotos
10730,"PERFIL I A572 GR 50 W 310 X 38,7 6M EMP2",3,pagina_web;manual;fotos
1074,SERRA STARRET C/18 DENTES VERMELHA *,3,pagina_web;manual;fotos
1075,SERRA STARRET C/24 DENTES VERMELHA *,3,pagina_web;manual;fotos
10750,ESCADA EXTENSIVA ALUMINIO 15X2 DE 00624,3,pagina_web;manual;fotos
1076,SERRA STARRET C/32 DENTES VERMELHA *,3,pagina_web;manual;fotos
10762,"PERFIL U ENRIJ 150 X 60 X 20 X 2,65MM  EMP2",3,pagina_web;manual;fotos
10764,"PERFIL U ENRIJ 100 X 50 X 15 X 2,65MM   EMP2",3,pagina_web;manual;fotos
10766,"TRELICA ESTRUTURAL 2"" AZUL ( REFORÇADA ) EMP2",3,pagina_web;manual;fotos
10768,TUBO METALON 100 X 100 X 14  EMP2,3,pagina_web;manual;fotos
1077,"SERRA COPO BIMETAL STARRET 25MM - 1"" *",3,pagina_web;manual;fotos
10772,PISTOLA DE PINTURA BICO 2MM ALTA PRESSÃO,3,pagina_web;manual;fotos
10776,"CUMEEIRA GALVALUME 0,65  1M X 30CM X 30CM *",3,pagina_web;manual;fotos
1078,SERRA COPO BIMETAL STARRET 33MM - 1.5/16 *,3,pagina_web;manual;fotos
10780,"TELHA TRAPEZIO LEITOSA 7,50",3,pagina_web;manual;fotos
1079,SERRA COPO BIMETAL STARRET 38MM - 1.1/2 *,3,pagina_web;manual;fotos
1080,SERRA COPO BIMETAL STARRET 32MM - 1.1/4 *,3,pagina_web;manual;fotos
1081,SERRA COPO BIMETAL STARRET 29MM - 1.1/8 *,3,pagina_web;manual;fotos
10810,TESOURA DE AVIACAO CORTE RETO 10'' PROFISSIONAL - BESTFER,3,pagina_web;manual;fotos
10812,TESOURA DE FUNILEIRO 10'' CORTE CHAPA - - BESTFER,3,pagina_web;manual;fotos
1082,SERRA COPO BIMETAL STARRET 44MM - 1.3/4 *,3,pagina_web;manual;fotos
1083,SERRA COPO BIMETAL STARRET 35MM - 1.3/8 *,3,pagina_web;manual;fotos
1084,SERRA COPO BIMETAL STARRET 41MM - 1.5/8 *,3,pagina_web;manual;fotos
1085,SERRA COPO BIMETAL STARRET 19MM - 3/4 *,3,pagina_web;manual;fotos
1086,SERRA COPO BIMETAL  22MM - 7/8 *,3,pagina_web;manual;fotos
10864,TRENA CAIXA PLASTICA 3MX16MM - BESTFER,3,pagina_web;manual;fotos
10866,TRENA CAIXA PLASTICA 5MX19MM - BESTFER,3,pagina_web;manual;fotos
10868,TRENA CAIXA PLASTICA 10MX25MM PONTA MAGNETICA - BESTFER,3,pagina_web;manual;fotos
1087,"SERRA COPO BIMETAL STARRET 51MM - 2"" *",3,pagina_web;manual;fotos
1088,SERRA COPO BIMETAL STARRET 48MM - 1.7/8 *,3,pagina_web;manual;fotos
10886,"TELHA GALVALUME TRAP 7,5 METROS 0,65MM",3,pagina_web;manual;fotos
10888,"TELHA ENC GALV 0,65/ 0,98 MT",3,pagina_web;manual;fotos
1089,PORTA CADEADO 451 FG 65MM X 25MM *,3,pagina_web;manual;fotos
10892,TELHA TERMO ACÚSTICA MT COM TRANSPASSE DE 30CM,3,pagina_web;manual;fotos
10896,SERRA RAPIDA POLICORTE 2200W - 127V TITANIUM,3,pagina_web;manual;fotos
10898,SERRA RAPIDA POLICORTE 2200W - 220V TITANIUM,3,pagina_web;manual;fotos
1090,SERRA COPO BIMETAL (DIV) 33MM - 1.5/16 *,3,pagina_web;manual;fotos
10900,CHAVE DE IMPACTO 900W - 127 TITANIUM,3,pagina_web;manual;fotos
10908,CARTUCHO DE GAS 227G,3,pagina_web;manual;fotos
1091,PORTA CADEADO 448 FG 50MM X 19 MM 1''1/2 *,3,pagina_web;manual;fotos
10913,TUBO METALON 80 X 80 X 16,3,pagina_web;manual;fotos
10915,DEGRAU XADREZ RETO 100X25X3CM EMPR 02,3,pagina_web;manual;fotos
10917,DEGRAU XADREZ RETO 80X25X3CM EMPR 02,3,pagina_web;manual;fotos
10919,DEGRAU XADREZ RETO 70X25X3CM EMPR 02,3,pagina_web;manual;fotos
10921,DEGRAU XADREZ RETO 60X25X3CM EMPR 02,3,pagina_web;manual;fotos
10923,"CHAPA PRETA 3/16 = 3 X 1.20 ( 4,75 MM )  EMPR 02",3,pagina_web;manual;fotos
10927,"TUBO PRETO 2 X 18 (50,80MM) EMP2",3,pagina_web;manual;fotos
10929,TELA ONDULADA FIO 12 MALHA 15*,3,pagina_web;manual;fotos
1093,PORTA CADEADO 454 FG 90MM X 38MM 3.1/2'' *,3,pagina_web;manual;fotos
10931,TELA ONDULADA FIO 16G MALHA 15*,3,pagina_web;manual;fotos
10939,"PERFIL I A572 GR 50 W 310 X 21,0 6M EMP2",3,pagina_web;manual;fotos
1094,"PORTA CADEADO 455 FG 115MM X 44MM 4"".1/2 *",3,pagina_web;manual;fotos
10941,CHAPA GALVANIZADA 14 = 3 X 1 EMP2,3,pagina_web;manual;fotos
10943,CHAPA GALVANIZADA 20 = 2 X 1 EMP2,3,pagina_web;manual;fotos
10945,CHAPA GALVANIZADA 20 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
10947,CHAPA GALVANIZADA 20 = 3 X 1 EMP2,3,pagina_web;manual;fotos
10949,CHAPA GALVANIZADA 22 = 2 X 1 EMP2,3,pagina_web;manual;fotos
1095,"PORTA CADEADO 456 FG 5.1/2' X 139,7 MM' *",3,pagina_web;manual;fotos
10951,CHAPA GALVANIZADA 24 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
10953,CHAPA GALVANIZADA 26 = 2 X 1 EMP2,3,pagina_web;manual;fotos
10955,CHAPA PRETA 1/8 = 2 X 1 EMP2,3,pagina_web;manual;fotos
10957,CHAPA PRETA 1/8 = 2 X 1.20  EMP2,3,pagina_web;manual;fotos
10959,"CHAPA PRETA 3/16 = 2 X 1 ( 4,75 MM ) EMP2",3,pagina_web;manual;fotos
1096,RODIZIO QUADRUPLO 1'' 30 X 30 C/ CHAPA (000430)*,3,pagina_web;manual;fotos
10961,CHAPA XADREZ 1/4 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
10963,LUVA DE SOLDAGEM PRETA MD BLACK,3,pagina_web;manual;fotos
10965,CHAPA PRETA 18 = 2 X 1 EMP2,3,pagina_web;manual;fotos
10967,CHAPA PRETA 18 = 2 X 1.20  EMP2,3,pagina_web;manual;fotos
10969,TUBO METALON 30 X 20 X 16 PROMO,3,pagina_web;manual;fotos
10971,"TUBO GALVANIZADO  3/4 X 2,65 PROMO",3,pagina_web;manual;fotos
10981,"ELETRODO 2,50 MM GUEPAR",3,pagina_web;manual;fotos
10995,"TRIPLA ACAO PRETO 0,9LT  - FERROBASE",3,pagina_web;manual;fotos
10997,"TRIPLA ACAO PRETO 3,6LT  - FERROBASE",3,pagina_web;manual;fotos
10999,"TRIPLA ACAO BRANCO 0,9LT  - FERROBASE PROMO",3,pagina_web;manual;fotos
11001,"TRIPLA ACAO BRANCO 3,6LT  - FERROBASE",3,pagina_web;manual;fotos
11003,"TRIPLA ACAO CINZA 0,9LT  - FERROBASE",3,pagina_web;manual;fotos
11005,"TRIPLA ACAO CINZA 3,6LT  - FERROBASE",3,pagina_web;manual;fotos
11007,CHAPA GALVANIZADA 14 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
11009,CHAPA PRETA 1/8 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
11011,CORDA MULTICOLOR 4MM,3,pagina_web;manual;fotos
11013,CORDA MULTICOLOR 5MM,3,pagina_web;manual;fotos
11015,CORDA MULTICOLOR 6MM,3,pagina_web;manual;fotos
11017,CORDA MULTICOLOR 8MM,3,pagina_web;manual;fotos
11019,CORDA MULTICOLOR 10MM,3,pagina_web;manual;fotos
11021,CORDA MULTICOLOR 12MM,3,pagina_web;manual;fotos
11023,CORDA MULTICOLOR 14MM,3,pagina_web;manual;fotos
11027,REBITE CARTELA 310 (440) C/100 PC,3,pagina_web;manual;fotos
11029,REBITE CARTELA 312 (450)C/100 PC,3,pagina_web;manual;fotos
11031,REBITE CARTELA 316 (460) C/100 PC,3,pagina_web;manual;fotos
11033,REBITE CARTELA 319 (470) C/100 PC,3,pagina_web;manual;fotos
11037,REBITE CARTELA 412 (550) C/100 PC,3,pagina_web;manual;fotos
11039,"CHAPA XADREZ 2,65MM = 2 X 1 EMP2",3,pagina_web;manual;fotos
11041,TUBO METALON 100 X 50 X 14 EMP2,3,pagina_web;manual;fotos
11043,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 14 ( 48,30 EXT ) EMP2",3,pagina_web;manual;fotos
11045,"FF ROSACEA FLOR DE LIZ 13,5CM *",3,pagina_web;manual;fotos
11047,"PERFIL U ENRIJ 100 X 50 X 15 X 2,65MM #",3,pagina_web;manual;fotos
11051,FECHADURA STAM 701/100 3PONTAS INOX,3,pagina_web;manual;fotos
11055,DOBRADICA PORTA 1001FOE  3'' X 3'' C/3PÇ  *,3,pagina_web;manual;fotos
11057,CHAPA GALVANIZADA 22 = 3 X 1 EMP2,3,pagina_web;manual;fotos
11059,CHAPA GALVANIZADA 26 X 30CM EMP2,3,pagina_web;manual;fotos
11061,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 14 ( 42,20 EXT ) EMP2",3,pagina_web;manual;fotos
11063,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 16 ( 42,20 EXT ) EMP2",3,pagina_web;manual;fotos
11065,TUBO METALON 50 X 30 X 14 EMP2,3,pagina_web;manual;fotos
11067,"TELHA TERMO ISOPOR GALV TRAP 2 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11071,"TELHA TERMO ISOPOR GALV TRAP 5,0 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11073,"TELHA TERMO ISOPOR GALV TRAP 5,50MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11075,"TELHA TERMO ISOPOR GALV TRAP 6,0 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11077,"TELHA TERMO ISOPOR GALV TRAP 7,00 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11079,"PERFIL U ENRIJ 100 X 40 X 15 X 2,00MM EMP2",3,pagina_web;manual;fotos
11081,"PERFIL U ENRIJ 50 X 25 X 10 X 2,00MM EMP2",3,pagina_web;manual;fotos
11083,"PERFIL U SIMPLES 3 X 2,0 MM ( ABA 40 ) EMP2",3,pagina_web;manual;fotos
11085,"PERFIL U SIMPLES 4 X 2,00 MM ( ABA 40 ) EMP2",3,pagina_web;manual;fotos
11087,"TELHA TERMO ISOPOR GALV TRAP 3,0 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11089,"TELHA TERMO ISOPOR GALV TRAP 3,5 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11091,"TELHA TERMO ISOPOR GALV TRAP 4,0 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11093,"TELHA TERMO ISOPOR GALV TRAP 4,50 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11095,"TELHA TERMO ISOPOR GALV TRAP 6,50 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11097,TUBO METALON 40 X 40 X 18 PROMO,3,pagina_web;manual;fotos
11099,TUBO METALON 30 X 30 X 16 PROMO,3,pagina_web;manual;fotos
11101,TUBO METALON 50 X 30 X 16 PROMO,3,pagina_web;manual;fotos
1111,REBOLO 3 X 1/2 GRAO 60 *,3,pagina_web;manual;fotos
11117,"TUBO METALON 50 X 50 X 2,65 MM EMP2",3,pagina_web;manual;fotos
11119,CHAPA PRETA 1/8 = 3 X 1 EMP2,3,pagina_web;manual;fotos
1112,"ROLDANA V PINO (1.1/2"") (011300) *",3,pagina_web;manual;fotos
11123,"CHAPA PRETA 3/16 = 2 X 1.20 ( 4,75 MM ) EMP2",3,pagina_web;manual;fotos
11125,"CHAPA PRETA 18 = 3 X 1,20 EMP2",3,pagina_web;manual;fotos
11127,"CHAPA PRETA FF 16 = 3 X 1,20 EMP2",3,pagina_web;manual;fotos
11135,ESCADA PARALELA DE ALUMINIO 15DE - 0613,3,pagina_web;manual;fotos
11139,TUBO METALON 80 X 80 X 14 EMPR 02,3,pagina_web;manual;fotos
11141,"PERFIL I A572 GR 50 W 250 X 22,3 6M EMP2",3,pagina_web;manual;fotos
11143,AS BASTAO DE COLA 11.2X100MM,3,pagina_web;manual;fotos
11155,"TUBO GALVANIZADO S/ ROSCA 1"" X 16 ( 33,40 EXT ) EMP2",3,pagina_web;manual;fotos
11157,CHAVE DE IMPACTO 21V 1500MH BATERIA  TITANIUM,3,pagina_web;manual;fotos
11159,PARAFUSADEIRA A BATERIA TITANIUM CARBON 21V 35PÇS,3,pagina_web;manual;fotos
11161,"ELETRODO E - NIFE FERRO FUNDIDO 2,50MM * ESAB",3,pagina_web;manual;fotos
11163,"TUBO GALVANIZADO S/ ROSCA 1/2 X 14 ( 21,30 EXT ) EMP2",3,pagina_web;manual;fotos
11165,"ESMALTE EPOXI BRANCO N9,5  2,7L  - AFETINTAS",3,pagina_web;manual;fotos
11167,"ESMALTE EPOXI PRETO N1  2,7L  - AFETINTAS",3,especificacao_tecnica;pagina_web;manual
11171,"ESMALTE EPOXI AMARELO SEGURANÇA  2,7L  - AFETINTAS",3,pagina_web;manual;fotos
11173,"ESMALTE EPOXI VERMELHO SEGURANÇA  2,7L  - AFETINTAS",3,pagina_web;manual;fotos
11175,"ESMALTE EPOXI AZUL SEGURANÇA  2,7L  - AFETINTAS",3,pagina_web;manual;fotos
11177,DILUENTE EPOXI 1L  -  AFETINTAS,3,pagina_web;manual;fotos
11179,"TUBO PRETO 1 X 2.65MM (33,40MM) EMP2",3,pagina_web;manual;fotos
11181,"TUBO GALVANIZADO S/ ROSCA 3/4 X 14 ( 26,70 EXT ) EMP2",3,pagina_web;manual;fotos
11183,PARAFUSO SEXTAVADO RI 1/4 X4.1/2 UNC INOX 304,3,pagina_web;manual;fotos
11185,PORCA SEXTAVADA 1/4 UNC INOX 304,3,pagina_web;manual;fotos
11187,ARRUELA LISA 1/4 INOX 304,3,pagina_web;manual;fotos
11191,"TELHA TERMO ISOPOR GALV TRAP 7,50 MT COBRE 0,98 MT EMP2",3,pagina_web;manual;fotos
11193,"TUBO GALVANIZADO S/ ROSCA 1/2 X 16 ( 21,30 EXT ) EMP2",3,pagina_web;manual;fotos
11195,CHAPA GALVANIZADA 18 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
11197,CHAPA GALVANIZADA 26 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
11199,"CHAPA PRETA 3/16 = 3 X 1 ( 4,75 MM )  EMP 02",3,pagina_web;manual;fotos
11203,TUBO METALON 40 X 40 X 16 PROMO,3,pagina_web;manual;fotos
11205,TUBO METALON 50 X 50 X 18 EMP2,3,pagina_web;manual;fotos
11207,TELHA  GALV TRAP PINTADA  BRANCA 1 FACE 3300MM EMP2,3,pagina_web;manual;fotos
11209,CANTONEIRA DE ALUMINIO 20X15 PRETA - OURO DE MINAS E031,3,pagina_web;manual;fotos
11211,CANTONEIRA DE ALUMINIO 25X20 PRETA - OURO DE MINAS E032,3,pagina_web;manual;fotos
11213,CANTONEIRA DE ALUMINIO 30X25 PRETA - OURO DE MINAS E033,3,pagina_web;manual;fotos
11215,CANTONEIRA DE ALUMINIO 20X15 OURO - OURO DE MINAS E031.O,3,pagina_web;manual;fotos
11217,CANTONEIRA DE ALUMINIO 25X20 OURO - OURO DE MINAS E032.O,3,pagina_web;manual;fotos
11219,CANTONEIRA DE ALUMINIO 30X25 OURO - OURO DE MINAS E033.0,3,pagina_web;manual;fotos
11221,CANTONEIRA DE ALUMINIO 20X15 BRANCA - OURO DE MINAS E034,3,pagina_web;manual;fotos
11223,CANTONEIRA DE ALUMINIO 25X20 BRANCA - OURO DE MINAS E035,3,pagina_web;manual;fotos
11227,CANTONEIRA DE ALUMINIO 30X25 BRANCA - OURO DE MINAS E036,3,pagina_web;manual;fotos
11229,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 16 ( 48,30 EXT ) EMP2",3,pagina_web;manual;fotos
11231,COLA TUDO W-MAX BRANCO 40ML/70G,3,pagina_web;manual;fotos
11237,DISCO DE CORTE  4'' PARA MAKITA,3,pagina_web;manual;fotos
11239,"TELA SOLDADA EQ69 3 X 2 20 X 20 4,2MM (REFORÇADA)",3,pagina_web;manual;fotos
11241,"TUBO GALVANIZADO S/ ROSCA 3/4 X 16 ( 26,70 EXT ) # EMP2",3,pagina_web;manual;fotos
11243,"TUBO GALVANIZADO S/ ROSCA 1"" X 14 ( 33,40 EXT ) EMP2",3,pagina_web;manual;fotos
11245,CHAPA GALVANIZADA 26 X 50CM EMP2,3,pagina_web;manual;fotos
11247,CHAPA GALVANIZADA 26 X 1 METRO EMP2,3,pagina_web;manual;fotos
11249,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 50,80 EXT) EMP2",3,pagina_web;manual;fotos
1125,SERRA COPO BIMETAL STARRET 16MM - 5/8 *,3,pagina_web;manual;fotos
11251,"TUBO GALVANIZADO S/ ROSCA 2"" X 18 ( 50,80 EXT) EMP2",3,pagina_web;manual;fotos
11253,"TUBO GALVANIZADO S/ ROSCA 1'' X 18 ( 33,40 EXT ) EMP2",3,pagina_web;manual;fotos
11257,CHAPA GALVANIZADA 18 = 2 X 1 EMP2,3,pagina_web;manual;fotos
11259,CHAPA GALVANIZADA 18 = 3 X 1 EMP2,3,pagina_web;manual;fotos
11261,CHAPA GALVANIZADA 18 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
11263,CHAPA GALVANIZADA 24 = 2 X 1 EMP2,3,pagina_web;manual;fotos
11265,CHAPA GALVANIZADA 24 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
11267,"PERFIL I A572 GR 50 W 200 X 19,3 6M EMP2",3,pagina_web;manual;fotos
11269,"TUBO GALVANIZADO S/ ROSCA 2.1/2 X 14 76,20 EMP2",3,pagina_web;manual;fotos
11271,PERFIL STANLEY GALV. 50 X 60 X 16,3,pagina_web;manual;fotos
11273,ESMERILHADEIRA NAVALHA ANGULAR 650W 220V 0822 -  TITANIUM,3,pagina_web;manual;fotos
11275,MARTELETE 650W 127V TITANIUM C/ MALETA,3,pagina_web;manual;fotos
11277,MARTELETE 900W 127V TITANIUM C/ MALETA,3,pagina_web;manual;fotos
11279,MARTELETE 650W 220V TITANIUM C/ MALETA,3,pagina_web;manual;fotos
11281,FURADEIRA DE IMPACTO 3/8 500W 127V TRAMONTINA,3,pagina_web;manual;fotos
11283,TUBO METALON 80 X 80 X 16 EMPR 02,3,pagina_web;manual;fotos
11285,"CHAPA XADREZ 2,65MM = 2 X 1.20 EMP2",3,pagina_web;manual;fotos
11287,CHAPA GALVANIZADA 20 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
11289,SILICONE INCOLOR 250G SILVA,3,pagina_web;manual;fotos
11291,SILICONE BRANCO 250G SILVA,3,pagina_web;manual;fotos
11293,SILICONE PRETO 270G SILVA,3,pagina_web;manual;fotos
11295,SILICONE PU FLEX 40 BRANCO - SILVA,3,pagina_web;manual;fotos
11299,ESPUMA EXPANSIVA 500ML SILVA,3,pagina_web;manual;fotos
11303,CHUMBADOR QUIMICO 300ML - SILVA,3,pagina_web;manual;fotos
11309,DESENGRIPANTE SPRAY 300ML -  SILVA,3,pagina_web;manual;fotos
11311,PREGO BUCHA NYLON 6X38 - SILVA,3,pagina_web;manual;fotos
11317,"TUBO PRETO 3 X 2MM (76,20MM) EMP2",3,pagina_web;manual;fotos
11319,TUBO METALON 30 X 30 X 14 EMP2,3,pagina_web;manual;fotos
11325,MACARICO PORTATIL 9 IT BR TORCH,3,pagina_web;manual;fotos
11333,TUBO METALON 100 X 100 X 16  EMP2,3,pagina_web;manual;fotos
11337,PREGO C/ CABECA 17 X 21 *,3,pagina_web;manual;fotos
11339,"CHAPA XADREZ 2,65MM = 3 X 1,20 EMP2",3,pagina_web;manual;fotos
1134,PINO COM FURO 1/4 X 30 X 27 *,3,pagina_web;manual;fotos
11343,PORTA ELETRODO 600A *,3,pagina_web;manual;fotos
11345,SERRA BESTFER C/18 DENTES C/ 12 PÇS,3,pagina_web;manual;fotos
11349,ESQUADRO MAGNETICO 22KG - BESTFER,3,pagina_web;manual;fotos
1135,PINO COM ROSCA 1/4 X 30 X 20 *,3,pagina_web;manual;fotos
11351,"ESQUADRO COMBINADO 12"" BESTFER",3,pagina_web;manual;fotos
11353,"ESQUADRO RAPIDO 7"" BESTFER",3,pagina_web;manual;fotos
11359,"PERFIL U ENRIJ 75 X 40 X 15 X 2,00MM  EMP2",3,pagina_web;manual;fotos
11361,"PERFIL U ENRIJ 127 X 50 X 17 X 2,65MM  EMP2",3,pagina_web;manual;fotos
11363,"PERFIL U SIMPLES 92 X 2,00 MM  EMP2",3,pagina_web;manual;fotos
11365,"TUBO GALVANIZADO S/ ROSCA 1.1/2 X 18 ( 48,30 EXT ) #",3,pagina_web;manual;fotos
11367,"TUBO GALVANIZADO S/ ROSCA 1.1/4 X 18 ( 31,75 EXT ) EMP2",3,pagina_web;manual;fotos
11369,PATAMAR RETO 100 X 100 EMPR 02,3,pagina_web;manual;fotos
1137,ZARCAO SOLVENTEX 9002 ESPECIAL 3.6L *,3,pagina_web;manual;fotos
11371,PATAMAR RETO 80 X 80 EMPR 02,3,pagina_web;manual;fotos
11373,TUBO METALON 40 X 40 X 14 EMP2,3,pagina_web;manual;fotos
11379,PATAMAR RETO 70 X 70 EMP 2,3,pagina_web;manual;fotos
1138,FF FLORAO N.01 PEQUENO 36 X 15 CM *,3,pagina_web;manual;fotos
11381,CHAPA GALVANIZADA 28 = 2 X 1 EMP2,3,pagina_web;manual;fotos
11383,CHAPA GALVANIZADA 26 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
11385,CHAPA GALVANIZADA 22 = 3 X 1.20 EMP2,3,pagina_web;manual;fotos
11387,PERFIL U SIMPLES 8 X 2.65MM ( ABA 50 ) EMP2,3,pagina_web;manual;fotos
11389,BOTA ELASTICO N 36 MARLUVAS EVA,3,pagina_web;manual;fotos
11391,BOTA ELASTICO N 37 MARLUVAS EVA,3,pagina_web;manual;fotos
11393,BOTA ELASTICO N 38 MARLUVAS EVA,3,pagina_web;manual;fotos
11395,BOTA ELASTICO N 39 MARLUVAS EVA,3,pagina_web;manual;fotos
11397,TUBO METALON 80 X 40 X 14 EMP2,3,pagina_web;manual;fotos
1140,FF ROSACEA MARGARIDA 22CM *,3,pagina_web;manual;fotos
11401,BOTA ELASTICO N 40 MARLUVAS EVA,3,pagina_web;manual;fotos
11403,BOTA ELASTICO N 41 MARLUVAS EVA,3,pagina_web;manual;fotos
11405,CHAPA GALVANIZADA 22 = 2 X 1.20 EMP2,3,pagina_web;manual;fotos
11407,ESPAÇADOR CIRCULAR 20MM,3,pagina_web;manual;fotos
11409,"PERFIL H A572 GR 50 W 200 X 52,0 6M EMP2",3,pagina_web;manual;fotos
11411,COTURNO SEG ACOLCH VELCRO 39 (1154) DALLAS,3,pagina_web;manual;fotos
11415,COTURNO SEG ACOLCH VELCRO 41 (1154) DALLAS,3,pagina_web;manual;fotos
11417,COTURNO SEG ACOLCH VELCRO 42 (1154) DALLAS,3,pagina_web;manual;fotos
11419,COTURNO SEG ACOLCH VELCRO 43 (1154) DALLAS,3,pagina_web;manual;fotos
11423,BOTA VELCRO SEG PU CAFE 41 (1150) DALLAS,3,pagina_web;manual;fotos
11425,BOTA VELCRO SEG PU CAFE 42 (1150) DALLAS,3,pagina_web;manual;fotos
11439,BOTA VELCRO SEG PU PRETA 39 (1153)  DALLAS,3,pagina_web;manual;fotos
11443,BOTA VELCRO SEG PU PRETA 41 (1153)  DALLAS,3,pagina_web;manual;fotos
11445,BOTA VELCRO SEG PU PRETA 42 (1153)  DALLAS,3,pagina_web;manual;fotos
11447,BOTA VELCRO SEG PU PRETA 43 (1153)  DALLAS,3,pagina_web;manual;fotos
11449,COTURNO SEG ACOLCH VELCRO NOBUCK PRETA 40 DALLAS,3,pagina_web;manual;fotos
11451,COTURNO SEG ACOLCH VELCRO NOBUCK PRETA 41 DALLAS,3,pagina_web;manual;fotos
11455,COTURNO SEG ACOLCH VELCRO NOBUCK PRETA 43 DALLAS,3,pagina_web;manual;fotos
11457,PERFIL U SIMPLES 150 X 50 X 3/16 EMP2,3,pagina_web;manual;fotos
11459,"PERFIL U SIMPLES 4'' X 2,65 MM (ABA 40) EMP2",3,pagina_web;manual;fotos
11461,TELHA GALVALUME TRAP ( SAIA ) 30 CM EMP2,3,pagina_web;manual;fotos
11469,"PERFIL U SIMPLES 3 X 2,65 MM ( ABA 40 ) EMP2",3,pagina_web;manual;fotos
11471,FURADEIRA DE IMPACTO S/MALETA WESCO 220 V 800W WS3179,3,pagina_web;manual;fotos
11473,SERRA CIRCULAR. WESCO 127V 1400W WS3455U.1,3,pagina_web;manual;fotos
11475,SERRA MARMORE WESCO 1450W 127V WS3905U,3,pagina_web;manual;fotos
11477,"TUBO GALVANIZADO S/ ROSCA 2"" X 14 ( 60,30 EXT ) EMP2",3,pagina_web;manual;fotos
11479,"TUBO GALVANIZADO S/ ROSCA 2"" X 16 ( 60,30 EXT) EMP2",3,pagina_web;manual;fotos
11481,TUBO METALON 15 X 15 X 18 EMPR 02,3,pagina_web;manual;fotos
11483,"PERFIL U ENRIJ 100 X 40 X 15 X 2,65MM  EMPR 02",3,pagina_web;manual;fotos
11485,"PERFIL U SIMPLES 5 X 2,65 MM ( EMPR 02 )",3,pagina_web;manual;fotos
11487,TUBO METALON GALV 30 X 20 X 18 (EMPR02),3,pagina_web;manual;fotos
11489,TUBO METALON GALV 20 X 20 X 18 (EMPR 02 ),3,pagina_web;manual;fotos
11493,"TUBO GALVANIZADO S/ ROSCA 4'' X 14 ( 101,60 EXT ) EMP2",3,pagina_web;manual;fotos
